OrderID,CustomerName,Email,Phone,City,State,ProductCategory,Product,Quantity,UnitPrice,TotalPrice,OrderDate,PaymentMethod,Shipped
ORD1651,Katrina Hughes,timothy24@gmail.com,417-861-5273,North Adamtown,New Jersey,Electronics,Basketball,7,805.49,5638.43,2025-04-25,Cash,No
ORD1652,Jean Martinez,deannawarner@smith-rivas.com,881.346.3696x1363,West Amanda,Indiana,Sports,Action Figure,1,28.5,28.5,2025-03-12,PayPal,No
ORD1653,Christopher Taylor,sharon33@yahoo.com,488-023-3907,Jasonburgh,New Mexico,Home,Basketball,5,1205.27,6026.35,2025-04-16,PayPal,No
ORD1654,Renee Little,whitejesse@hotmail.com,426.842.8744,East Morganbury,Michigan,Electronics,T-shirt,10,65.1,651.0,2025-06-12,Credit Card,Yes
ORD1655,Stephanie Morgan,jerrymoore@yahoo.com,252.493.6420x22151,Port Frankchester,Indiana,Toys,T-shirt,5,1344.73,6723.65,2025-07-06,Credit Card,Yes
ORD1656,Kevin Mathews,calvinhaynes@brock.info,001-476-646-2817x61461,Danielleshire,California,Home,T-shirt,9,1373.3,12359.7,2025-06-06,Cash,No
ORD1657,Sarah Gray,michelle71@yahoo.com,9923848974,Carolbury,Nevada,Toys,Vacuum,5,778.16,3890.8,2025-06-13,Cash,No
ORD1658,Ms. Angela Calderon,burnsjennifer@hotmail.com,001-616-384-2816x121,Alexanderfurt,Nevada,Toys,Laptop,5,555.56,2777.8,2024-12-20,Credit Card,Yes
ORD1659,Susan Lambert,joe32@harris-gregory.info,074-362-4447x67112,South Amanda,Minnesota,Clothing,T-shirt,9,1485.39,13368.51,2025-10-19,Cash,Yes
ORD1660,Phillip Fisher,whitedonald@walls.net,001-769-891-9234,Sandrafurt,Oregon,Sports,Action Figure,7,1499.38,10495.66,2025-03-31,Cash,Yes
ORD1661,Kevin Frazier,wilkersondaniel@yahoo.com,+1-191-088-2483,Fergusonside,Nevada,Home,Laptop,1,456.08,456.08,2025-03-10,Cash,No
ORD1662,Sean Jackson MD,dawsonjoseph@hotmail.com,7454068032,Port Karen,Connecticut,Clothing,Action Figure,5,1446.68,7233.4,2025-04-08,Cash,No
ORD1663,Nathan Holmes,robertreyes@moore-riggs.org,001-878-402-2363x3712,Port Loriburgh,Tennessee,Clothing,T-shirt,1,1323.75,1323.75,2025-03-02,Credit Card,No
ORD1664,Kathleen Mitchell,eramirez@wade.com,975.374.3221x36591,North Danielchester,Hawaii,Home,Laptop,3,1037.18,3111.54,2025-05-19,Credit Card,No
ORD1665,Brian Bradford,gfoster@yahoo.com,180.098.8339x758,Matthewtown,Mississippi,Toys,Laptop,6,531.29,3187.74,2025-10-09,PayPal,No
ORD1666,Deanna Moore,tannerrichard@yahoo.com,+1-977-714-1280,East Shannon,Tennessee,Clothing,Vacuum,6,473.05,2838.3,2025-01-04,Cash,Yes
ORD1667,Chad Hernandez,jessica70@parrish.com,806-168-7923,Annbury,Rhode Island,Sports,Laptop,6,999.59,5997.54,2025-08-23,Credit Card,Yes
ORD1668,Jack Nolan,ewingpamela@gill.info,788.556.1714x397,Durhamland,Colorado,Clothing,Laptop,4,1995.82,7983.28,2025-10-05,Cash,No
ORD1669,Anthony Johnson,matthew77@nelson-webb.com,+1-711-489-9174x055,North Antonio,Delaware,Electronics,Action Figure,6,885.88,5315.28,2025-02-09,PayPal,No
ORD1670,Barbara Gonzalez,wwoods@thomas.com,185-819-0320,East Jenniferhaven,Vermont,Sports,Vacuum,9,1008.5,9076.5,2025-05-16,Cash,Yes
ORD1671,Regina Ayala,beverlyjohnson@cowan.com,6541052152,East Brittanytown,North Carolina,Clothing,Action Figure,8,308.26,2466.08,2025-06-25,PayPal,Yes
ORD1672,Joshua Foley,janice21@phelps-werner.com,107-696-5250x93781,Port Jessica,Kentucky,Electronics,Laptop,1,1089.69,1089.69,2025-06-03,Cash,No
ORD1673,Matthew Lane,samuel78@yahoo.com,(842)558-6150x220,Andersonborough,Delaware,Electronics,Basketball,9,1661.74,14955.66,2024-11-15,Cash,No
ORD1674,Jamie Turner,mcneilsharon@townsend-ball.com,454.732.6985,Michaelberg,Delaware,Sports,Vacuum,5,1842.38,9211.9,2025-04-12,Credit Card,Yes
ORD1675,Hayley Mendoza,charles41@harrison-nelson.info,758-880-0716x63768,Johnburgh,Ohio,Clothing,Action Figure,2,1100.06,2200.12,2025-09-16,PayPal,Yes
ORD1676,Joshua Moore,taylornguyen@yahoo.com,801.376.4164x71309,Williamsshire,Tennessee,Toys,Vacuum,5,90.0,450.0,2025-02-28,Credit Card,Yes
ORD1677,Stephen Cooper,ruth92@vargas.biz,680-141-9106x598,North Jackieborough,Indiana,Toys,Laptop,8,1831.09,14648.72,2025-07-08,Credit Card,Yes
ORD1678,Matthew Martinez,ndavis@hotmail.com,357-579-3734x7639,East Williamhaven,North Carolina,Clothing,Vacuum,4,16.21,64.84,2025-06-17,PayPal,Yes
ORD1679,Matthew Price,brianwood@crawford.net,904.836.3565x14830,East Markfort,Florida,Sports,Vacuum,1,316.3,316.3,2024-12-29,Cash,Yes
ORD1680,Zachary Proctor,ujohnson@hotmail.com,916.547.8221x968,Warrenland,Wisconsin,Clothing,Vacuum,5,646.67,3233.35,2025-09-16,PayPal,Yes
ORD1681,Lindsay Horne,jacksonalyssa@wright.net,486-735-7709,Kristinatown,Washington,Home,Laptop,2,884.26,1768.52,2025-08-23,Credit Card,Yes
ORD1682,Cynthia Wells,hperry@yahoo.com,886.674.4995x09621,Kimstad,New York,Clothing,Basketball,8,940.41,7523.28,2025-06-29,Cash,No
ORD1683,Renee Young,williamtran@yahoo.com,511.604.9201,Laurenchester,Ohio,Home,Action Figure,2,575.83,1151.66,2025-03-03,Cash,Yes
ORD1684,David Smith,thorntonangela@yahoo.com,001-623-934-8080x55186,Darrenburgh,Nebraska,Electronics,T-shirt,5,1251.22,6256.1,2025-02-05,Credit Card,Yes
ORD1685,Christina Griffin,stefanie23@mckay.com,944.947.3563x920,North Whitneytown,Alaska,Toys,Action Figure,8,276.02,2208.16,2024-11-26,PayPal,No
ORD1686,Autumn Villanueva,paul53@gmail.com,360.678.6691,Perezmouth,Minnesota,Sports,Basketball,8,65.37,522.96,2024-11-05,PayPal,Yes
ORD1687,Christopher Garrison,carolyn41@walton.biz,484.711.9768x252,Port Tiffanyview,Florida,Home,Vacuum,9,574.45,5170.05,2025-01-20,Credit Card,No
ORD1688,Jamie Ball,seankhan@yahoo.com,+1-499-386-5082x53310,Port Sierra,South Dakota,Toys,Basketball,8,576.79,4614.32,2025-02-22,Cash,No
ORD1689,Frank Chavez,craigjohnson@yahoo.com,694-188-6376,Deborahport,Tennessee,Home,T-shirt,5,582.15,2910.75,2025-10-05,Cash,No
ORD1690,Rachael Gallagher,ryan29@wilson.com,001-004-589-6750,Debbiehaven,Minnesota,Home,Action Figure,7,1646.57,11525.99,2025-10-03,Credit Card,Yes
ORD1691,Mr. Luke Robinson,andersonnicholas@clark-chapman.com,(536)428-5022x198,Port Teresa,Montana,Electronics,Basketball,10,801.38,8013.8,2025-07-09,Cash,Yes
ORD1692,Mary Montoya,kellis@gmail.com,001-451-292-5928x6039,New Barbara,Maine,Electronics,T-shirt,8,108.77,870.16,2025-08-31,PayPal,No
ORD1693,Dr. Cheryl Young,lindseypeterson@estrada.info,+1-511-594-5599x737,North Melissatown,California,Sports,Action Figure,8,1040.4,8323.2,2025-05-30,Cash,No
ORD1694,Mark Burns,brettmontgomery@gmail.com,+1-147-122-4463x074,East Jeremy,Colorado,Home,Vacuum,8,1892.34,15138.72,2025-10-17,Cash,No
ORD1695,Jeffrey Taylor,richard02@hotmail.com,001-714-050-6474x443,East Michael,Georgia,Home,Basketball,1,513.49,513.49,2025-06-14,PayPal,Yes
ORD1696,Jodi Mendez,layala@hotmail.com,(880)525-4322,Harveytown,New Jersey,Electronics,Basketball,2,1460.73,2921.46,2025-02-18,Cash,No
ORD1697,Amy Robinson,tgarza@mccarthy-morales.info,305.254.0041x16460,Greermouth,South Carolina,Sports,Vacuum,4,1915.23,7660.92,2025-03-18,Credit Card,No
ORD1698,Teresa Taylor,dennisperez@hotmail.com,+1-478-049-8848x1442,Deborahview,Mississippi,Toys,Vacuum,5,459.39,2296.95,2025-06-02,PayPal,No
ORD1699,Cynthia Walls,kelleyeric@williams.org,415.236.8898x7793,Grayside,Texas,Sports,Vacuum,6,1360.99,8165.94,2025-03-14,Credit Card,No
ORD1700,Leon Cook,melissa69@gmail.com,533-125-6476,Rossmouth,Idaho,Sports,T-shirt,7,1453.32,10173.24,2025-06-16,Credit Card,No
ORD1701,Crystal Anderson,kingdavid@gmail.com,236.308.4172x7515,South Lawrencechester,Virginia,Clothing,Basketball,2,1679.02,3358.04,2024-11-17,PayPal,No
ORD1702,William Jordan,lisa98@yahoo.com,(825)156-6675x99379,East Elizabeth,South Dakota,Toys,Basketball,5,778.39,3891.95,2025-01-10,PayPal,Yes
ORD1703,Morgan Griffin,erodriguez@gates.com,(432)805-1818,Martinezstad,Arizona,Home,Vacuum,9,946.23,8516.07,2025-06-21,Credit Card,No
ORD1704,Norman Burgess,williamsoncarrie@ross-abbott.com,+1-757-251-5213x76382,Brownland,Oregon,Clothing,Action Figure,2,994.88,1989.76,2025-01-14,Credit Card,Yes
ORD1705,Adrian Moreno,williamslisa@yahoo.com,001-887-525-0168,Lake Carlosside,New York,Home,Action Figure,6,1383.38,8300.28,2025-05-09,PayPal,No
ORD1706,Scott Jordan,powellemily@hotmail.com,(558)103-5248,Rivasport,Montana,Clothing,T-shirt,9,840.29,7562.61,2025-02-17,PayPal,Yes
ORD1707,Kevin Smith,jduncan@young.com,001-689-086-4611x2820,East Calebmouth,Wisconsin,Home,Action Figure,6,1832.4,10994.4,2025-10-19,Credit Card,Yes
ORD1708,Paul Carpenter,linda65@hotmail.com,001-999-843-2160x555,New Jacqueline,Nebraska,Electronics,Laptop,9,595.59,5360.31,2025-04-17,Cash,Yes
ORD1709,Eugene Campbell,tterry@williams.com,(842)425-8037x07091,North Laura,Arizona,Toys,T-shirt,6,928.79,5572.74,2025-10-18,PayPal,No
ORD1710,Lori Moore,vgarza@hotmail.com,(829)009-6977,West Louis,Minnesota,Clothing,T-shirt,6,722.57,4335.42,2025-03-14,Credit Card,No
ORD1711,Terry Potter,michael45@hull-williams.com,+1-063-046-4179x5546,East Jenniferberg,Massachusetts,Sports,T-shirt,4,1185.26,4741.04,2025-02-18,Credit Card,No
ORD1712,Leslie Parker,lisasmith@hotmail.com,789-647-1339x5238,Lake Heather,Montana,Sports,T-shirt,3,1659.8,4979.4,2025-01-08,Credit Card,No
ORD1713,Benjamin Farmer,zroberts@hotmail.com,001-158-069-2634x645,South Anthony,Ohio,Electronics,T-shirt,6,827.32,4963.92,2024-11-14,Cash,No
ORD1714,John Taylor,brendavang@yahoo.com,(407)812-7413x9035,Coryport,Iowa,Clothing,Action Figure,8,806.62,6452.96,2025-06-03,Cash,Yes
ORD1715,Hannah Thompson,stephenkelly@patrick.com,001-378-067-8053x5515,Carterside,Alaska,Electronics,T-shirt,5,1128.0,5640.0,2025-03-17,PayPal,Yes
ORD1716,Jacob Soto,estephenson@smith.com,588.932.7921,Emilyland,Connecticut,Sports,T-shirt,6,901.67,5410.02,2025-07-31,Cash,No
ORD1717,Hunter Phillips,gregorypayne@rodriguez-larson.org,(554)425-8449,Greeneview,Texas,Toys,Vacuum,1,176.52,176.52,2024-12-29,Credit Card,No
ORD1718,Casey Bryan,jasmine71@hotmail.com,682-747-8694,Walkerhaven,Louisiana,Clothing,Vacuum,1,949.57,949.57,2025-09-11,Cash,No
ORD1719,Matthew Fischer,boyerdavid@gmail.com,097-972-2620x974,Melissaton,Louisiana,Home,T-shirt,9,63.65,572.85,2024-12-16,PayPal,No
ORD1720,Hayley Woods,qbrown@mclean-nelson.biz,(397)632-7948x1563,Kathleenport,North Carolina,Electronics,Laptop,4,1414.61,5658.44,2024-12-17,Credit Card,Yes
ORD1721,Tina Johnson,megan48@hotmail.com,(152)686-9474x3255,Hoganport,Michigan,Home,Vacuum,1,50.62,50.62,2025-01-18,Cash,No
ORD1722,David Howell,crawfordcheryl@vance-gallegos.info,001-538-318-2619x0875,Lake Tim,Colorado,Electronics,T-shirt,2,1191.52,2383.04,2025-08-06,Cash,Yes
ORD1723,Sylvia Smith,christopherho@hotmail.com,(480)179-8256x3395,Lake Edwardville,South Dakota,Clothing,Laptop,7,145.5,1018.5,2025-06-05,Credit Card,No
ORD1724,Tina Reed,christopher06@yahoo.com,824-334-4271x17234,Murphyview,Pennsylvania,Electronics,T-shirt,2,1304.72,2609.44,2024-11-04,PayPal,Yes
ORD1725,Melissa Marquez,ccarpenter@yahoo.com,(142)630-5060,Port Steven,Nevada,Sports,Laptop,7,837.04,5859.28,2025-03-22,Cash,Yes
ORD1726,Andrew Hayes,brownshelley@gonzalez-brown.com,3466814603,Aprilshire,Georgia,Toys,Vacuum,10,859.9,8599.0,2025-03-10,Credit Card,Yes
ORD1727,Johnathan Reid,tracyballard@yahoo.com,101.067.6424x06713,West Sarahmouth,Louisiana,Toys,Laptop,6,750.27,4501.62,2025-02-18,Cash,Yes
ORD1728,Stephanie Hart,stevenshaw@anderson-gonzalez.info,+1-125-043-2134x8566,West David,Georgia,Home,Vacuum,6,424.93,2549.58,2025-06-03,Cash,Yes
ORD1729,Lisa Miller,delacruzkayla@miller.net,925-298-4651,Cuevashaven,Ohio,Electronics,Laptop,10,1150.22,11502.2,2025-06-04,Credit Card,Yes
ORD1730,Alicia Morgan,tday@gmail.com,(114)700-3800x5496,Allenbury,Illinois,Clothing,T-shirt,2,1907.03,3814.06,2025-10-14,PayPal,No
ORD1731,Brett Miller MD,elizabeth83@hotmail.com,(248)174-6354,Roseville,New Mexico,Toys,Vacuum,6,1093.62,6561.72,2024-12-12,Credit Card,No
ORD1732,Dr. Johnny Perez,jberry@yahoo.com,(778)712-5412,Port Wandashire,Pennsylvania,Toys,Action Figure,1,1895.12,1895.12,2024-10-31,Credit Card,Yes
ORD1733,Christina Williams,mhayden@young.com,+1-445-765-5141x6053,Angieburgh,Missouri,Sports,Vacuum,6,661.14,3966.84,2025-08-20,Credit Card,No
ORD1734,Ralph Duncan,bridgetjohnson@hotmail.com,091.885.0360x81668,Lake Andrew,Hawaii,Sports,Action Figure,2,986.26,1972.52,2025-04-30,Credit Card,No
ORD1735,William Paul,laura22@garza-mathis.biz,485-962-4177x2637,East Kimmouth,Hawaii,Clothing,Basketball,1,1361.24,1361.24,2024-11-01,Credit Card,No
ORD1736,Catherine Carr,williammullins@hotmail.com,(437)983-6987x9667,Port Laura,Wyoming,Home,Vacuum,8,304.37,2434.96,2025-06-11,Credit Card,No
ORD1737,Nancy Wilson,holly49@gmail.com,+1-059-814-0866x8737,Curtisshire,Ohio,Toys,Vacuum,2,456.29,912.58,2025-10-18,Cash,No
ORD1738,Cindy Richardson,campbelljustin@yahoo.com,(932)092-3166,Carrieton,Minnesota,Home,Vacuum,4,1973.74,7894.96,2025-05-30,Cash,Yes
ORD1739,Justin Stanley,shawn87@gmail.com,280-192-8908,Tracybury,Kansas,Clothing,T-shirt,6,563.15,3378.9,2025-09-20,PayPal,Yes
ORD1740,Chad Chang,eric73@yahoo.com,001-871-277-2374x19394,Port Mariashire,Connecticut,Toys,Action Figure,2,578.18,1156.36,2025-07-01,PayPal,Yes
ORD1741,Corey Floyd,rosariodavid@hotmail.com,911-937-4524,South Keith,Ohio,Sports,T-shirt,9,1372.62,12353.58,2025-07-13,PayPal,No
ORD1742,Alexis Richardson,owenkimberly@brown-conner.com,883-383-6187,Pierceland,North Dakota,Sports,Basketball,8,963.16,7705.28,2025-08-24,Cash,No
ORD1743,Matthew Gordon,phopkins@taylor.com,385.438.5943,Port Cynthiashire,Wyoming,Electronics,Vacuum,8,335.4,2683.2,2024-10-28,Credit Card,Yes
ORD1744,Veronica Mcconnell,michelle72@gmail.com,001-817-117-4383x2362,Kimberlyberg,Georgia,Home,Laptop,8,1758.91,14071.28,2025-01-14,Credit Card,No
ORD1745,Aaron Bates,robert02@ali-owens.net,(365)202-6061,Steventon,Nebraska,Sports,Basketball,7,1578.75,11051.25,2025-10-22,PayPal,Yes
ORD1746,April Frank DVM,bowersshane@gmail.com,001-967-873-8814x05055,Tuckerborough,West Virginia,Electronics,Basketball,4,833.66,3334.64,2025-09-30,Cash,Yes
ORD1747,David Huerta,michael63@haynes.org,777-064-2392x55231,North Charlene,California,Sports,Action Figure,10,1074.04,10740.4,2025-06-23,Cash,No
ORD1748,Kerry Howe,ethan24@gmail.com,094-455-0317,Lake Markmouth,West Virginia,Home,Action Figure,3,1122.37,3367.11,2025-10-14,Credit Card,Yes
ORD1749,William Fisher,glassalison@graham.org,(544)910-2004,Reidfurt,Kansas,Home,T-shirt,7,305.74,2140.18,2025-05-29,Credit Card,No
ORD1750,Angela Cervantes,kelsey67@miller-jones.biz,147-707-4428x8107,Matthewfort,Florida,Clothing,Basketball,5,1729.8,8649.0,2025-08-06,Cash,Yes
ORD1751,Sharon Hill,knappdiane@hotmail.com,531-860-9444x56089,North Glennhaven,Alaska,Electronics,T-shirt,6,1384.73,8308.38,2025-05-25,Credit Card,No
ORD1752,Amber Garcia,zwashington@thompson.org,(667)875-9863,Barrettton,Alabama,Electronics,T-shirt,1,1913.99,1913.99,2025-02-17,PayPal,No
ORD1753,Betty Delgado,julie72@gmail.com,(779)160-5418x022,Hamptonberg,Alabama,Home,Action Figure,8,1089.81,8718.48,2025-03-12,Cash,Yes
ORD1754,Caleb Anderson,berrycharles@gmail.com,841-633-1825x6085,South Patrickmouth,Michigan,Electronics,Basketball,7,529.69,3707.83,2025-08-28,Credit Card,Yes
ORD1755,Brittany Stevens,david81@martin.biz,9421383457,Kellyfort,Wyoming,Clothing,T-shirt,6,401.73,2410.38,2025-04-10,PayPal,No
ORD1756,Kristina Barnes,bryantterri@gmail.com,548-928-7655,North Kimberly,Delaware,Electronics,Vacuum,2,1686.15,3372.3,2025-08-18,Cash,Yes
ORD1757,Pamela Watson,rollinsedwin@oliver.com,+1-027-221-7241x07318,Amberberg,Minnesota,Home,Action Figure,5,730.81,3654.05,2025-09-09,Cash,Yes
ORD1758,Shirley Montgomery,andreadavis@gmail.com,161.688.5069,North Rebecca,New Jersey,Sports,T-shirt,9,1370.91,12338.19,2025-08-03,Credit Card,Yes
ORD1759,Karen Acosta,carlycasey@yahoo.com,001-312-575-5817x6443,New Elizabeth,Wyoming,Sports,Laptop,2,107.72,215.44,2025-01-05,PayPal,Yes
ORD1760,Geoffrey Butler,chloegarner@gmail.com,(963)070-1091,New Scotttown,Rhode Island,Toys,T-shirt,9,44.16,397.44,2025-10-13,Credit Card,No
ORD1761,Caroline Williams,stephaniedean@gregory.com,+1-997-914-5039x8547,Burnston,Ohio,Clothing,T-shirt,10,875.59,8755.9,2024-10-24,Cash,Yes
ORD1762,Heather Valencia,williamspatricia@cook.com,001-288-935-1341x653,East Natalie,Utah,Sports,Basketball,5,1761.26,8806.3,2025-01-20,PayPal,No
ORD1763,Crystal Lee,victoriawilson@yahoo.com,001-949-847-7530x845,Brucehaven,Alaska,Electronics,Vacuum,3,1991.91,5975.73,2025-01-05,Credit Card,No
ORD1764,Robert Martinez,qshields@hotmail.com,+1-577-305-5925x5654,West Kathleen,Oklahoma,Clothing,Action Figure,8,1972.88,15783.04,2025-05-16,PayPal,No
ORD1765,Sharon Reeves,mckinneykevin@lee.biz,(900)028-8765x407,East Shelby,Kansas,Sports,Basketball,2,955.23,1910.46,2025-05-15,Cash,No
ORD1766,Ashley Bennett,taylorjonathan@wells.info,(464)174-2361x746,Lake Roberttown,Maryland,Electronics,T-shirt,3,311.63,934.89,2025-10-01,Credit Card,No
ORD1767,Mitchell Chandler,yhull@green-pittman.com,129.843.3497,Lake Shannonfort,Michigan,Clothing,Laptop,3,1060.68,3182.04,2025-07-29,PayPal,No
ORD1768,Natalie Herrera,crossjohnny@hotmail.com,(938)313-3174,Dannyton,Oregon,Electronics,Action Figure,6,1679.8,10078.8,2025-06-03,Credit Card,Yes
ORD1769,Crystal Gomez,meganramirez@hotmail.com,854-570-3208x6766,Lake Bryanville,Iowa,Clothing,Vacuum,10,1822.33,18223.3,2025-02-06,PayPal,No
ORD1770,Candice Pruitt,andrewlogan@young.biz,688-816-2158x6126,North Lisa,Virginia,Clothing,Action Figure,10,1189.79,11897.9,2025-05-14,PayPal,No
ORD1771,Lauren Hughes,spencerdaniel@williams.com,+1-630-879-0467x8179,South Peter,Connecticut,Sports,T-shirt,4,1303.23,5212.92,2024-10-31,Cash,Yes
ORD1772,Shannon Price,rguerrero@hotmail.com,279.611.8602x878,Hallbury,Missouri,Clothing,Action Figure,4,1496.51,5986.04,2025-05-10,Cash,Yes
ORD1773,Erica Mitchell,ygraham@phillips.biz,275-064-6439,East Stephanieville,Maine,Sports,T-shirt,3,206.78,620.34,2025-09-16,Credit Card,Yes
ORD1774,Daryl Herrera DDS,mlopez@smith.org,001-090-524-3456x86477,South Danachester,New Hampshire,Sports,Vacuum,8,1420.66,11365.28,2025-10-13,PayPal,No
ORD1775,Trevor Jordan,bandrews@gmail.com,+1-070-969-2677x535,Robertmouth,Wisconsin,Clothing,T-shirt,7,300.02,2100.14,2025-03-13,Cash,No
ORD1776,Aaron Graham,carolyn67@yahoo.com,+1-894-541-1577,Jimenezfurt,New Jersey,Toys,T-shirt,7,1924.31,13470.17,2025-08-30,Credit Card,No
ORD1777,Thomas Harris,michael95@dorsey.net,117-005-1041,Laurenshire,Delaware,Clothing,Vacuum,8,709.24,5673.92,2025-04-12,Cash,Yes
ORD1778,Patrick Johnson,jdillon@molina.com,1901673635,Evanville,Florida,Toys,Action Figure,6,157.73,946.38,2025-09-19,PayPal,No
ORD1779,Michelle Stephens,patriciahammond@douglas-smith.com,(431)982-6185x2416,Blairtown,Oklahoma,Electronics,T-shirt,4,1014.15,4056.6,2024-10-30,Cash,Yes
ORD1780,Yvonne Ali,briannadouglas@adkins.biz,330-703-7065x79983,Halebury,Montana,Clothing,Action Figure,4,377.91,1511.64,2025-05-16,Credit Card,Yes
ORD1781,Mr. Jacob Banks,mccarthyheather@gmail.com,(976)669-7108,Troymouth,New Hampshire,Sports,Laptop,10,1648.13,16481.3,2024-12-10,Cash,Yes
ORD1782,Eric Rodriguez,bakershane@sweeney.com,104.489.9972x6382,West Matthewborough,Washington,Clothing,Vacuum,7,12.0,84.0,2025-08-04,PayPal,No
ORD1783,Sarah Clark,gary49@yahoo.com,808.553.7381,Smithton,Kansas,Electronics,T-shirt,4,1376.74,5506.96,2025-07-11,Cash,No
ORD1784,Nichole Johnson,danielburton@wade.com,+1-556-038-0186x2302,South Gregory,Michigan,Toys,T-shirt,6,1763.86,10583.16,2024-11-02,Credit Card,No
ORD1785,Donald Davis,christina47@yahoo.com,(672)201-9490,Tiffanyland,Montana,Sports,Action Figure,9,297.41,2676.69,2025-10-22,Credit Card,Yes
ORD1786,Cassandra Nelson,shannondominguez@campos-thomas.com,587-351-7399x4372,East Kathyport,Oklahoma,Toys,Laptop,2,258.78,517.56,2025-09-27,Credit Card,No
ORD1787,Jeffrey Gutierrez,gillespieariana@smith-jackson.com,+1-157-903-0214,Chadstad,Minnesota,Sports,Laptop,10,1336.63,13366.3,2024-10-30,Cash,No
ORD1788,Roy Smith,stephanie98@calderon.com,001-756-998-3229x87901,Lake Janicemouth,Kentucky,Electronics,Vacuum,9,1677.5,15097.5,2025-02-15,Credit Card,Yes
ORD1789,Lisa Williams,stephengibson@hotmail.com,+1-460-170-2408x45274,Castroside,Mississippi,Toys,T-shirt,6,1100.88,6605.28,2025-10-03,Credit Card,No
ORD1790,Sarah Hall,scottjohnson@hotmail.com,001-928-201-0676x253,Brittanybury,Arkansas,Electronics,Action Figure,3,1143.64,3430.92,2025-02-09,Cash,Yes
ORD1791,Shawn Wade,jenniferstevens@burton-reynolds.com,886.708.9381x17877,West Donaldmouth,Illinois,Sports,Laptop,5,341.58,1707.9,2025-01-03,Credit Card,No
ORD1792,Larry Dougherty,natalie30@hotmail.com,+1-273-157-0274,Charlesland,Indiana,Electronics,T-shirt,8,1046.81,8374.48,2025-03-10,Credit Card,No
ORD1793,Jennifer Rubio,khartman@carroll-hoffman.com,765.751.8172x2412,West Michael,Wisconsin,Sports,Vacuum,3,228.56,685.68,2025-04-13,Credit Card,No
ORD1794,Sarah Wilkinson,leerichard@burns-singleton.com,+1-427-050-6068x46411,Garciahaven,Delaware,Toys,Vacuum,4,1274.57,5098.28,2024-12-01,PayPal,Yes
ORD1795,Anthony Garcia,nicolesweeney@hotmail.com,+1-314-819-9324x1865,New Bryanberg,Maryland,Toys,Action Figure,1,1371.09,1371.09,2024-12-17,Credit Card,Yes
ORD1796,Maurice Espinoza Jr.,jessica84@yahoo.com,926.236.8894,South Bryanton,Minnesota,Home,Basketball,2,1478.88,2957.76,2024-11-20,Credit Card,No
ORD1797,Jason Smith,williamskaitlin@hayes-allen.com,+1-541-286-8145x87492,Luismouth,West Virginia,Sports,T-shirt,1,299.24,299.24,2024-11-02,PayPal,No
ORD1798,Nicole Robinson,janiceanderson@kirk-barber.org,8776734892,Randallland,Maine,Sports,T-shirt,8,1485.18,11881.44,2024-11-08,Cash,No
ORD1799,Mark Pena,travisgutierrez@zamora.info,093-513-0005,Anthonybury,Michigan,Toys,Vacuum,10,183.68,1836.8,2024-11-05,PayPal,Yes
ORD1800,Bradley Powell,xwhite@stevens.net,(974)454-3804,Amberhaven,West Virginia,Clothing,Laptop,2,392.48,784.96,2025-04-23,Cash,Yes
ORD1801,John Adams,jorgesolomon@hahn.net,+1-575-027-5590x0946,Millermouth,California,Clothing,Laptop,3,655.39,1966.17,2025-09-19,Cash,Yes
ORD1802,Sara Fisher,kimberly08@yahoo.com,(249)886-6456x79035,West Jamesshire,Arizona,Sports,Basketball,7,185.8,1300.6,2025-03-10,PayPal,Yes
ORD1803,Amanda Henderson,crosbytaylor@hotmail.com,109.621.4546,Lake Linda,Washington,Clothing,T-shirt,1,584.63,584.63,2025-04-11,PayPal,No
ORD1804,Matthew Garcia,travislong@gmail.com,001-121-540-8963x4686,Lake Danielmouth,Texas,Toys,T-shirt,1,1526.16,1526.16,2025-09-13,Cash,Yes
ORD1805,Ross Garcia,acole@yahoo.com,181-000-6823x12848,Wrightside,Montana,Home,Vacuum,5,1169.46,5847.3,2025-05-15,Cash,No
ORD1806,Angela Cline,yolandabennett@yahoo.com,+1-062-756-2376x8866,Lake Mary,Vermont,Clothing,Vacuum,5,944.81,4724.05,2025-08-06,Credit Card,Yes
ORD1807,James Lee,velezandrea@gmail.com,380.776.9590,Boyerbury,Texas,Sports,Vacuum,4,1828.49,7313.96,2025-08-29,PayPal,Yes
ORD1808,Stacy Hill,tonyallen@keller.com,(967)206-1964,Garcialand,South Carolina,Clothing,Basketball,4,794.66,3178.64,2025-05-12,Cash,No
ORD1809,Dustin Rodriguez,fwilson@sanchez.info,(819)055-2308,North Robertport,Hawaii,Clothing,Basketball,5,506.14,2530.7,2025-01-25,Cash,No
ORD1810,Steven Grimes,jenkinsjordan@hotmail.com,260.560.9438x6834,Richardschester,California,Home,Laptop,6,1716.26,10297.56,2025-07-06,PayPal,No
ORD1811,Michelle Hays,xrodriguez@combs.com,+1-005-481-0398x860,Port Kimberly,North Dakota,Clothing,T-shirt,10,1791.1,17911.0,2024-11-08,Cash,Yes
ORD1812,Cheryl White,ugreene@gonzales.info,(765)248-7838,Campbellville,New Hampshire,Home,Basketball,3,1403.36,4210.08,2024-10-22,PayPal,Yes
ORD1813,Jody Stewart,rebecca24@harrison.com,550-423-7703x794,South Johntown,Maryland,Clothing,T-shirt,4,1364.75,5459.0,2025-10-08,Credit Card,No
